"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(0, 2)","(1, 2)","(2, 2)"
70.59686936620119,70.20741309082722,60.4773259089825,69.87831072119857,70.37513113692341,70.39341900696245,75.80898017568643,76.72792004583144
70.81976336668392,70.43039241657866,60.6998312808953,70.10166064013248,70.59924502457413,70.61765961027152,76.04073969624687,76.96064084537312
71.04047356308848,70.6511866930878,60.920158520519,70.32282010170351,70.82115730615465,70.83969675833023,76.2701860368968,77.1910344369194
71.25902113478048,70.86981711789107,61.13832872439812,70.54181038236963,71.04088942081765,71.05955191727666,76.49734226500226,77.4191240925502
71.475427058944,71.08630468607831,61.354362788109945,70.7586525549904,71.25846260174319,71.27724634688236,76.72223121819593,77.6449328516247
71.68971211246317,71.30067019217799,61.56828140812772,70.97336749072923,71.47389787807556,71.49280110249516,76.94487550666074,77.86848352310845
71.90189687378688,71.51293423202594,61.78010508366742,71.18597586093843,71.68721607684259,71.70623703696398,77.16529751539078,78.08979868787736
72.11200172477702,71.7231172046172,61.98985411851824,71.39649813902757,71.8984378248575,71.91757480254635,77.38351940642998,78.30890070099859
72.32004685254006,71.93123931394139,62.19754862285686,71.60495460231485,72.10758355060351,72.1268348527985,77.59956312108834,78.5258116939886
72.52605225124236,72.13732057080168,62.40320851504566,71.81136533386189,72.3146734861013,72.33403744444817,77.81345038213647,78.74055357704873
72.73003772390928,72.34138079461734,62.606853523415054,72.01575022429198,72.5197276687595,72.5392026392505,78.02520269597814,78.95314804127824
72.93202288420808,72.54343961521046,62.80850318802993,72.21812897359206,72.72276594320819,72.74235030582688,78.2348413548014,79.16361656086548
73.13202715821502,72.74351647457624,63.0081768624405,72.41852109289837,72.92380796311609,72.94350012148712,78.44238743870841,79.37198039525683
73.33006978616652,72.94163062863784,63.20589371541754,72.61694590626603,73.1228731929907,73.14267157403486,78.64786181782402,79.57826059130426
73.52616982419471,73.1378011489851,63.40167273267217,72.81342255242262,73.31998090996241,73.33988396355672,78.85128515438362,79.78247798539121
73.72034614604733,73.33204692459802,63.59553271856042,73.00796998650611,73.51515020555222,73.53515640419481,79.05267790480009,79.98465320553731
73.91261744479229,73.52438666355437,63.78749229777254,73.20060698178682,73.70839998742326,73.72850782590334,79.25206032171043,80.18480667348196
74.10300223450685,73.71483889472229,63.977569917007216,73.39135213137403,73.89974898111637,73.91995697618893,79.44945245600195,80.38295860674712
74.29151885195162,73.90342196943745,64.16578384663094,73.58022384990713,74.08921573176994,74.10952242183512,79.64487415881845,80.57912902067967
74.4781854582297,74.09015406316523,64.35215218232248,73.76724037523134,74.27681860582378,74.29722255061115,79.83834508354656,80.77333773047287
74.66302004043058,74.27505317714784,64.5366928467027,73.95241977005847,74.4625757927077,74.48307557296484,80.02988468778219,80.96560435316816
74.84604041325943,74.45813714003671,64.71942359094975,74.13577992361246,74.64650530651437,74.66709952370026,80.21951223527768,81.15594830963647
75.02726422065177,74.63942360951003,64.90036199639985,74.31733855326007,74.8286249876572,74.84931226363987,80.4072467978695,81.34438882654011
75.20670893737348,74.81893007387575,65.07952547613375,74.49711320612685,75.00895250451255,75.02973148127141,80.59310725738692,81.53094493827471
75.38439187060632,74.99667385366023,65.25693127654887,74.6751212606983,75.18750535504748,75.20837469437964,80.77711230754161,81.71563548889196
75.56033016151936,75.17267210318226,65.4325964789174,74.85137992840667,75.36430086843205,75.38525925166327,80.95928045579876,81.89847913400304
75.73454078682602,75.34694181211316,65.60653800093044,75.02590625520315,75.5393562066372,75.56040233433683,81.13963002522927,82.07949434266301
75.9070405603271,75.5194998070225,65.77877259822823,75.19871712311603,75.7126883660178,75.73382095771794,81.31817915634389,82.25869939923639
76.07784613443995,75.69036275291006,65.94931686591657,75.36982925179434,75.88431417888116,75.9055319728,81.49494580890904,82.43611240524403
76.24697400171364,75.85954715472377,66.11818724006976,75.53925920003788,76.05425031504122,76.07555206781032,81.6699477637445,82.6117512811916
76.4144404963306,76.02706935886394,66.2853999992198,75.70702336731287,76.22251328335835,76.24389776975393,81.84320262450353,82.78563376837968
76.58026179559454,76.19294555467384,66.45097126583238,75.87313799525415,76.38911943326518,76.41058544594328,82.01472781943504,82.9577774306959
76.7444539214049,76.35719177591685,66.61491700776935,76.03761916915354,76.55408495627807,76.57563130551375,82.18454060312848,83.12819965638894
76.90703274171796,76.51982390223998,66.77725303973826,76.20048281943455,76.71742588749511,76.73905140092519,82.3526580582413,83.29691765982506
77.06801397199472,76.6808576606244,66.93799502472854,76.36174472311384,76.87915810707982,76.90086162944966,82.51909709720935,83.46394848322679
77.22741317663558,76.84030862682255,67.09715847543494,76.52142050524917,77.03929734173171,77.06107773464541,82.68387446394026,83.62930899839454
77.38524577040198,76.99819222678225,67.25475875566795,76.67952564037418,77.19785916614286,77.21971530781734,82.84700673549,83.79301590841061
77.5415270198252,77.15452373805795,67.41081108175159,76.83607545392007,77.35485900444131,77.37678978946379,83.00851032372286,83.9550857493265
77.69627204460234,77.309318291209,67.5653305239084,76.9910851236243,77.510312131621,77.53231647071017,83.16840147695486,84.11553489183324
77.84949581897948,77.46259087118521,67.71833200763207,77.14456968092638,77.66423367495867,77.68631049472928,83.32669628158092,84.2743795429149
78.00121317312244,77.61435631869998,67.86983031504751,77.29654401235085,77.81663861541753,77.8387868581484,83.48341066368603,84.43163574748577
78.15143879447483,77.7646293315906,68.01984008625864,77.44702286087768,77.96754178903808,77.98976041244347,83.63856039063998,84.58731939001093
78.30018722910395,77.9134244661663,68.1683758206839,77.59602082730004,78.11695788831595,78.13924586532039,83.79216107267679,84.74144619611083
78.44747288303434,78.06075613854408,68.31545187837982,77.74355237156963,78.2649014635671,78.28725778208334,83.94422816445805,84.89403173414972
78.59331002356899,78.2066386259722,68.46108248135229,77.8896318141298,78.41138692428036,78.43381058699076,84.09477696662107,85.04509141680823
78.73771278059881,78.35108606814164,68.60528171485615,78.03427333723623,78.55642854045753,78.57891856459837,84.24382262731136,85.19464050264017
78.88069514789994,78.49411246848558,68.74806352868285,78.17749098626561,78.70004044394094,78.72259586109016,84.39138014370013,85.34269409761377
79.02227098441914,78.63573169546697,68.88944173843649,78.31929867101238,78.84223662972875,78.86485648559659,84.53746436348658,85.48926715663765
79.16245401554768,78.77595748385434,69.02943002679814,78.45971016697337,78.9830309572782,79.00571431150104,84.68208998638535,85.63437448507129
