"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.99965355967218,95.01920408812607,93.82652655321206,76.89051177744965,77.92572895094209,98.38022927725427,95.86731741362642,94.51612838392954,94.26761869748982,75.70597312408304,96.92170143138448,95.54863501510418,93.25570961632519,92.14163992982748,90.54852141472807,88.00164802045263,95.51361885810783,94.40188405961536,93.17270140158523,90.91542552575487,89.50748215014096,89.31828648413206,94.26032752022212,87.24321093921361,88.04335932629078,92.87202109019553,91.6516673803386,90.44653005090385,89.25641937146207,85.79796751007709,86.76386843831739
99.99982332037115,95.01937384882507,93.83734116983922,92.60495316672863,93.27566316844634,98.38039903795323,95.86748717432539,94.51629814462851,94.36466739951496,86.71076072212271,96.92187119208343,95.54880477580313,93.25587937702414,93.109739999509,92.8342740157984,89.06822205295292,95.5137886188068,94.40205382031432,93.17287116228418,91.02194944915001,89.90675328706601,89.7851978648268,94.26049728092106,87.6442218441559,88.49794994974248,92.87219085089447,91.65183714103755,90.44669981160278,89.25658913216097,88.03329055321491,87.40917908786685
99.9998480452092,95.0193985736631,93.83762837960936,92.60523650565204,93.2821741594091,98.38042376279131,95.86751189916347,94.51632286946656,94.36708273370526,90.87194238684978,96.92189591692151,95.5488295006412,93.25590410186221,93.13366087720823,93.05659078997735,91.72379031639436,95.51381334364486,94.4020785451524,93.17289588712222,91.02459848088843,91.73892337598649,91.68397942491244,94.26052200575916,89.45983841845428,90.3662597478491,92.87221557573253,91.65186186587566,90.44672453644091,89.25661385699911,88.2327753414505,89.0728001750885
99.99986118667788,95.01941171513172,93.83764469159645,92.60525304727452,93.2831359400117,98.38043690425997,95.8675250406321,94.5163360109352,94.36712478973104,90.87303914392334,96.92190905839016,95.54884264210983,93.25591724333084,93.13395674913993,93.0592313902081,91.74092416011686,95.5138264851135,94.402091686621,93.17290902859085,91.07048861814172,91.76047608156449,91.83466287875525,94.26053514722774,89.49384828003991,90.50251825205147,92.87222871720112,91.65187500734423,90.44673767790948,89.25662699846771,88.4982653504839,89.22199273212141
