"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(1, 2)","(2, 2)"
51.863384864053174,53.307352979934315,53.87780325819051,50.61321383658605,51.75683658436393,49.375774217640824,48.13515113834592
52.324606831471264,53.76857494735241,54.339025225608616,51.07443580400417,52.21805855178203,49.83699618505892,48.59637310576403
52.78121657921518,54.22518469509633,54.79563497335252,51.53104555174808,52.67466829952595,50.29360593280284,49.05298285350794
53.233260229481665,54.677228345362806,55.247678623618995,51.98308920201456,53.12671194979243,50.74564958306932,49.50502650377443
53.680783443245474,55.12475155912661,55.6952018373828,52.43061241577837,53.57423516355624,51.19317279683313,49.95254971753824
54.123831424871646,55.56779954075279,56.138249819008976,52.87366039740455,54.01728314518241,51.63622077845931,50.39559769916442
54.562448926681554,56.00641704256269,56.57686732081888,53.31227789921445,54.45590064699232,52.07483828026922,50.83421520097434
54.99668025347336,56.44064836935449,57.01109864761068,53.74650922600627,54.89013197378412,52.509069607061036,51.268446527766145
55.42656926699724,56.87053738287838,57.44098766113458,54.17639823953015,55.320020987308006,52.93895862058492,51.69833554129004
55.85215939038589,57.29612750626704,57.86657778452323,54.6019883629188,55.74561111069666,53.36454874397356,52.12392566467868
56.27349361254066,57.71746172842181,58.287912006678006,55.02332258507356,56.16694533285143,53.785882966128334,52.54525988683344
56.690614492473884,58.13458260835503,58.705032886611235,55.44044346500678,56.58406621278465,54.20300384606155,52.962380766766664
57.10356416360777,58.54753227948893,59.11798255774513,55.85339313614067,56.997015883918536,54.615953517195436,53.375330437900544
57.51238433803033,58.956352453911485,59.52680273216769,56.26221331056322,57.405836058341094,55.02477369161799,53.784150612323096
57.917116310708664,59.36108442658981,59.93153470484601,56.66694528324155,57.81056803101942,55.42950566429632,54.18888258500142
58.317800963660204,59.76176907954135,60.332219357797555,57.0676299361931,58.21125268397097,55.830190317247855,54.58956723795297
58.71447877008223,60.158446885963386,60.728897164219575,57.46430774261513,58.607930490392995,56.226868123669895,54.986245044374996
59.10718979844005,60.55115791432119,61.12160819257738,57.857018770972935,59.000641518750804,56.619579152027704,55.37895607273281
59.49597371651428,60.93994183239542,61.51039211065161,58.24580268904718,59.389425436825036,57.008363070101936,55.767739990807044
59.88086979540776,61.3248379112889,61.89528818954509,58.630698767940665,59.774321515718526,57.39325914899542,56.15263606970053
60.26191691351231,61.70588502939345,62.27633530764964,59.01174588604521,60.15536863382307,57.77430626709997,56.533683187805075
60.63915356043581,62.08312167631695,62.65357195457314,59.38898253296871,60.53260528074657,58.15154291402348,56.91091983472859
61.01261784089007,62.45658595677122,63.02703623502742,59.76244681342297,60.90606956120084,58.52500719447775,57.28438411518287
61.382347478539806,62.82631559442095,63.39676587267715,60.132176451072695,61.27579919885057,58.894736832127464,57.654113752832586
61.748379819813024,63.19234793569419,63.762798213950376,60.498208792345935,61.64183154012379,59.2607691734007,58.020146094105804
